% Pose logfile
% 1 	Time (sec)
% 2,3 	X, Y position (m)
% 4 	Heading in radians (m)
% 5 	Tilt angle, if calculated (rad)
1770392137.3429 0.000 0.000 0.0000 -3.0777
1770392137.3482 0.000 0.000 0.0000 -3.0778
1770392137.3527 0.000 0.000 0.0000 -3.0778
1770392137.3582 0.000 0.000 0.0000 -3.0778
1770392137.3627 0.000 0.000 0.0000 -3.0778
1770392137.3682 0.000 0.000 0.0000 -3.0778
1770392137.3729 0.000 0.000 0.0000 -3.0778
1770392137.3775 0.000 0.000 0.0000 -3.0778
1770392137.3826 0.000 0.000 0.0000 -3.0778
1770392137.3882 0.000 0.000 0.0000 -3.0778
1770392137.3925 0.000 0.000 0.0000 -3.0778
1770392137.3979 0.000 0.000 0.0000 -3.0778
1770392137.4034 0.000 0.000 0.0000 -3.0778
1770392137.4078 0.000 0.000 0.0000 -3.0778
1770392137.4133 0.000 0.000 0.0000 -3.0778
1770392137.4177 0.000 0.000 0.0000 -3.0778
1770392137.4232 0.000 0.000 0.0000 -3.0778
1770392137.4276 0.000 0.000 0.0000 -3.0778
1770392137.4331 0.000 0.000 0.0000 -3.0778
1770392137.4384 0.000 0.000 0.0000 -3.0778
1770392137.4428 0.000 0.000 0.0000 -3.0778
1770392137.4483 0.000 0.000 0.0000 -3.0778
1770392137.4526 0.000 0.000 0.0000 -3.0778
1770392137.4581 0.000 0.000 0.0000 -3.0778
1770392137.4625 0.000 0.000 0.0000 -3.0778
1770392137.4678 0.000 0.000 0.0000 -3.0778
1770392137.4725 0.000 0.000 0.0000 -3.0778
1770392137.4778 0.000 0.000 0.0000 -3.0778
1770392137.4834 0.000 0.000 0.0000 -3.0778
1770392137.4880 0.000 0.000 0.0000 -3.0778
1770392137.4927 0.000 0.000 0.0000 -3.0778
1770392137.4981 0.000 0.000 0.0000 -3.0778
1770392137.5025 0.000 0.000 0.0000 -3.0777
1770392137.5080 0.000 0.000 0.0000 -3.0778
1770392137.5125 0.000 0.000 0.0000 -3.0777
1770392137.5178 0.000 0.000 0.0000 -3.0778
1770392137.5235 0.000 0.000 0.0000 -3.0778
1770392137.5278 0.000 0.000 0.0000 -3.0778
1770392137.5333 0.000 0.000 0.0000 -3.0778
1770392137.5377 0.000 0.000 0.0000 -3.0778
1770392137.5432 0.000 0.000 0.0000 -3.0778
1770392137.5476 0.000 0.000 0.0000 -3.0778
1770392137.5531 0.000 0.000 0.0000 -3.0778
1770392137.5576 0.000 0.000 0.0000 -3.0778
1770392137.5631 0.000 0.000 0.0000 -3.0778
1770392137.5676 0.000 0.000 0.0000 -3.0778
1770392137.5732 0.000 0.000 0.0000 -3.0778
1770392137.5776 0.000 0.000 0.0000 -3.0778
1770392137.5833 0.000 0.000 0.0000 -3.0778
1770392137.5877 0.000 0.000 0.0000 -3.0778
1770392137.5932 0.000 0.000 0.0000 -3.0778
1770392137.5986 0.000 0.000 0.0000 -3.0778
1770392137.6030 0.000 0.000 0.0000 -3.0778
1770392137.6077 0.000 0.000 0.0000 -3.0778
1770392137.6131 0.000 0.000 0.0000 -3.0777
1770392137.6186 0.000 0.000 0.0000 -3.0777
1770392137.6230 0.000 0.000 0.0000 -3.0777
1770392137.6284 0.000 0.000 0.0000 -3.0777
1770392137.6328 0.000 0.000 0.0000 -3.0777
1770392137.6384 0.000 0.000 0.0000 -3.0777
1770392137.6428 0.000 0.000 0.0000 -3.0777
1770392137.6484 0.000 0.000 0.0000 -3.0777
1770392137.6531 0.000 0.000 0.0000 -3.0777
1770392137.6586 0.000 0.000 0.0000 -3.0777
1770392137.6631 0.000 0.000 0.0000 -3.0777
1770392137.6685 0.000 0.000 0.0000 -3.0777
1770392137.6730 0.000 0.000 0.0000 -3.0777
1770392137.6784 0.000 0.000 0.0000 -3.0777
1770392137.6828 0.000 0.000 0.0000 -3.0777
1770392137.6883 0.000 0.000 0.0000 -3.0777
1770392137.6937 0.000 0.000 0.0000 -3.0777
1770392137.6981 0.000 0.000 0.0000 -3.0777
1770392137.7036 0.000 0.000 0.0000 -3.0777
1770392137.7090 0.000 0.000 0.0000 -3.0777
1770392137.7134 0.000 0.000 0.0000 -3.0777
1770392137.7188 0.000 0.000 0.0000 -3.0778
1770392137.7242 0.000 0.000 0.0000 -3.0777
1770392137.7286 0.000 0.000 0.0000 -3.0777
1770392137.7340 0.000 0.000 0.0000 -3.0777
1770392137.7385 0.000 0.000 0.0000 -3.0777
1770392137.7439 0.000 0.000 0.0000 -3.0777
1770392137.7483 0.000 0.000 0.0000 -3.0777
1770392137.7537 0.000 0.000 0.0000 -3.0778
1770392137.7582 0.000 0.000 0.0000 -3.0778
1770392137.7636 0.000 0.000 0.0000 -3.0778
1770392137.7691 0.000 0.000 0.0000 -3.0778
1770392137.7736 0.000 0.000 0.0000 -3.0778
1770392137.7791 0.000 0.000 0.0000 -3.0778
1770392137.7838 0.000 0.000 0.0000 -3.0778
1770392137.7893 0.000 0.000 0.0000 -3.0778
1770392137.7937 0.000 0.000 0.0000 -3.0778
1770392137.7992 0.000 0.000 0.0000 -3.0778
1770392137.8036 0.000 0.000 0.0000 -3.0778
1770392137.8092 0.000 0.000 0.0000 -3.0778
1770392137.8136 0.000 0.000 0.0000 -3.0778
1770392137.8191 0.000 0.000 0.0000 -3.0778
1770392137.8235 0.000 0.000 0.0000 -3.0778
1770392137.8288 0.000 0.000 0.0000 -3.0778
1770392137.8343 0.000 0.000 0.0000 -3.0778
1770392137.8387 0.000 0.000 0.0000 -3.0778
1770392137.8441 0.000 0.000 0.0000 -3.0778
1770392137.8485 0.000 0.000 0.0000 -3.0778
1770392137.8539 0.000 0.000 0.0000 -3.0778
1770392137.8583 0.000 0.000 0.0000 -3.0778
1770392137.8638 0.000 0.000 0.0000 -3.0778
1770392137.8692 0.000 0.000 0.0000 -3.0778
1770392137.8736 0.000 0.000 0.0000 -3.0777
1770392137.8791 0.000 0.000 0.0000 -3.0777
1770392137.8835 0.000 0.000 0.0000 -3.0777
1770392137.8890 0.000 0.000 0.0000 -3.0777
1770392137.8934 0.000 0.000 0.0000 -3.0777
1770392137.8988 0.000 0.000 0.0000 -3.0777
1770392137.9043 0.000 0.000 0.0000 -3.0777
1770392137.9086 0.000 0.000 0.0000 -3.0778
1770392137.9141 0.000 0.000 0.0000 -3.0778
1770392137.9185 0.000 0.000 0.0000 -3.0778
1770392137.9239 0.000 0.000 0.0000 -3.0778
1770392137.9283 0.000 0.000 0.0000 -3.0777
1770392137.9338 0.000 0.000 0.0000 -3.0777
1770392137.9393 0.000 0.000 0.0000 -3.0777
1770392137.9437 0.000 0.000 0.0000 -3.0777
1770392137.9491 0.000 0.000 0.0000 -3.0777
1770392137.9535 0.000 0.000 0.0000 -3.0778
1770392137.9589 0.000 0.000 0.0000 -3.0778
1770392137.9644 0.000 0.000 0.0000 -3.0778
1770392137.9687 0.000 0.000 0.0000 -3.0778
1770392137.9743 0.000 0.000 0.0000 -3.0778
1770392137.9787 0.000 0.000 0.0000 -3.0778
1770392137.9844 0.000 0.000 0.0000 -3.0778
1770392137.9888 0.000 0.000 0.0000 -3.0778
1770392137.9943 0.000 0.000 0.0000 -3.0778
1770392137.9986 0.000 0.000 0.0000 -3.0778
1770392138.0041 0.000 0.000 0.0000 -3.0778
1770392138.0085 0.000 0.000 0.0000 -3.0778
1770392138.0139 0.000 0.000 0.0000 -3.0778
1770392138.0193 0.000 0.000 0.0000 -3.0778
1770392138.0238 0.000 0.000 0.0000 -3.0778
1770392138.0292 0.000 0.000 0.0000 -3.0778
1770392138.0336 0.000 0.000 0.0000 -3.0778
1770392138.0391 0.000 0.000 0.0000 -3.0778
1770392138.0435 0.000 0.000 0.0000 -3.0778
1770392138.0490 0.000 0.000 0.0000 -3.0778
1770392138.0544 0.000 0.000 0.0000 -3.0778
1770392138.0589 0.000 0.000 0.0000 -3.0778
1770392138.0644 0.000 0.000 0.0000 -3.0778
1770392138.0687 0.000 0.000 0.0000 -3.0778
1770392138.0742 0.000 0.000 0.0000 -3.0778
1770392138.0795 0.000 0.000 0.0000 -3.0778
1770392138.0840 0.000 0.000 0.0000 -3.0778
1770392138.0894 0.000 0.000 0.0000 -3.0778
1770392138.0938 0.000 0.000 0.0000 -3.0778
1770392138.0994 0.000 0.000 0.0000 -3.0778
1770392138.1037 0.000 0.000 0.0000 -3.0778
1770392138.1092 0.000 0.000 0.0000 -3.0778
1770392138.1136 0.000 0.000 0.0000 -3.0778
1770392138.1191 0.000 0.000 0.0000 -3.0778
1770392138.1245 0.000 0.000 0.0000 -3.0778
1770392138.1288 0.000 0.000 0.0000 -3.0778
1770392138.1343 0.000 0.000 0.0000 -3.0777
1770392138.1388 0.000 0.000 0.0000 -3.0778
1770392138.1443 0.000 0.000 0.0000 -3.0778
1770392138.1486 0.000 0.000 0.0000 -3.0778
1770392138.1541 0.000 0.000 0.0000 -3.0778
1770392138.1585 0.000 0.000 0.0000 -3.0778
1770392138.1639 0.000 0.000 0.0000 -3.0778
1770392138.1694 0.000 0.000 0.0000 -3.0778
1770392138.1748 0.000 0.000 0.0000 -3.0778
1770392138.1791 0.000 0.000 0.0000 -3.0778
1770392138.1840 0.000 0.000 0.0000 -3.0778
1770392138.1894 0.000 0.000 0.0000 -3.0778
1770392138.1939 0.000 0.000 0.0000 -3.0778
1770392138.1993 0.000 0.000 0.0000 -3.0778
1770392138.2038 0.000 0.000 0.0000 -3.0778
1770392138.2092 0.000 0.000 0.0000 -3.0778
1770392138.2147 0.000 0.000 0.0000 -3.0778
1770392138.2191 0.000 0.000 0.0000 -3.0778
1770392138.2246 0.000 0.000 0.0000 -3.0778
1770392138.2289 0.000 0.000 0.0000 -3.0778
1770392138.2344 0.000 0.000 0.0000 -3.0778
1770392138.2388 0.000 0.000 0.0000 -3.0778
1770392138.2442 0.000 0.000 0.0000 -3.0778
1770392138.2497 0.000 0.000 0.0000 -3.0778
1770392138.2540 0.000 0.000 0.0000 -3.0778
1770392138.2595 0.000 0.000 0.0000 -3.0778
1770392138.2639 0.000 0.000 0.0000 -3.0778
1770392138.2693 0.000 0.000 0.0000 -3.0778
1770392138.2747 0.000 0.000 0.0000 -3.0778
1770392138.2791 0.000 0.000 0.0000 -3.0778
1770392138.2846 0.000 0.000 0.0000 -3.0778
1770392138.2890 0.000 0.000 0.0000 -3.0778
1770392138.2944 0.000 0.000 0.0000 -3.0778
1770392138.2988 0.000 0.000 0.0000 -3.0778
1770392138.3042 0.000 0.000 0.0000 -3.0778
1770392138.3098 0.000 0.000 0.0000 -3.0778
1770392138.3142 0.000 0.000 0.0000 -3.0778
1770392138.3196 0.000 0.000 0.0000 -3.0778
1770392138.3240 0.000 0.000 0.0000 -3.0778
1770392138.3294 0.000 0.000 0.0000 -3.0778
1770392138.3338 0.000 0.000 0.0000 -3.0778
1770392138.3393 0.000 0.000 0.0000 -3.0778
1770392138.3438 0.000 0.000 0.0000 -3.0778
1770392138.3493 0.000 0.000 0.0000 -3.0778
1770392138.3547 0.000 0.000 0.0000 -3.0778
1770392138.3592 0.000 0.000 0.0000 -3.0778
1770392138.3638 0.000 0.000 0.0000 -3.0778
1770392138.3693 0.000 0.000 0.0000 -3.0778
1770392138.3748 0.000 0.000 0.0000 -3.0778
1770392138.3794 0.000 0.000 0.0000 -3.0778
1770392138.3851 0.000 0.000 0.0000 -3.0778
1770392138.3894 0.000 0.000 0.0000 -3.0778
1770392138.3949 0.000 0.000 0.0000 -3.0778
1770392138.3993 0.000 0.000 0.0000 -3.0778
1770392138.4047 0.000 0.000 0.0000 -3.0778
1770392138.4102 0.000 0.000 0.0000 -3.0778
1770392138.4146 0.000 0.000 0.0000 -3.0778
1770392138.4199 0.000 0.000 0.0000 -3.0778
1770392138.4244 0.000 0.000 0.0000 -3.0778
1770392138.4298 0.000 0.000 0.0000 -3.0778
1770392138.4343 0.000 0.000 0.0000 -3.0778
1770392138.4397 0.000 0.000 0.0000 -3.0778
1770392138.4452 0.000 0.000 0.0000 -3.0778
1770392138.4497 0.000 0.000 0.0000 -3.0778
1770392138.4552 0.000 0.000 0.0000 -3.0778
1770392138.4597 0.000 0.000 0.0000 -3.0778
1770392138.4653 0.000 0.000 0.0000 -3.0778
1770392138.4698 0.000 0.000 0.0000 -3.0778
1770392138.4743 0.000 0.000 0.0000 -3.0778
1770392138.4799 0.000 0.000 0.0000 -3.0778
1770392138.4845 0.000 0.000 0.0000 -3.0778
1770392138.4900 0.000 0.000 0.0000 -3.0778
1770392138.4945 0.000 0.000 0.0000 -3.0778
1770392138.4999 0.000 0.000 0.0000 -3.0778
1770392138.5045 0.000 0.000 0.0000 -3.0778
1770392138.5102 0.000 0.000 0.0000 -3.0778
1770392138.5151 0.000 0.000 0.0000 -3.0778
1770392138.5195 0.000 0.000 0.0000 -3.0778
1770392138.5251 0.000 0.000 0.0000 -3.0778
1770392138.5295 0.000 0.000 0.0000 -3.0778
1770392138.5350 0.000 0.000 0.0000 -3.0778
1770392138.5394 0.000 0.000 0.0000 -3.0778
1770392138.5449 0.000 0.000 0.0000 -3.0778
1770392138.5503 0.000 0.000 0.0000 -3.0778
1770392138.5547 0.000 0.000 0.0000 -3.0778
1770392138.5601 0.000 0.000 0.0000 -3.0778
1770392138.5645 0.000 0.000 0.0000 -3.0778
1770392138.5699 0.000 0.000 0.0000 -3.0778
1770392138.5747 0.000 0.000 0.0000 -3.0778
1770392138.5801 0.000 0.000 0.0000 -3.0778
1770392138.5847 0.000 0.000 0.0000 -3.0778
1770392138.5901 0.000 0.000 0.0000 -3.0778
1770392138.5945 0.000 0.000 0.0000 -3.0778
1770392138.5999 0.000 0.000 0.0000 -3.0778
1770392138.6054 0.000 0.000 0.0000 -3.0778
1770392138.6098 0.000 0.000 0.0000 -3.0778
1770392138.6153 0.000 0.000 0.0000 -3.0778
1770392138.6196 0.000 0.000 0.0000 -3.0778
1770392138.6252 0.000 0.000 0.0000 -3.0778
1770392138.6295 0.000 0.000 0.0000 -3.0778
1770392138.6350 0.000 0.000 0.0000 -3.0778
1770392138.6394 0.000 0.000 0.0000 -3.0778
1770392138.6449 0.000 0.000 0.0000 -3.0778
1770392138.6503 0.000 0.000 0.0000 -3.0778
1770392138.6547 0.000 0.000 0.0000 -3.0778
1770392138.6601 0.000 0.000 0.0000 -3.0778
1770392138.6646 0.000 0.000 0.0000 -3.0778
1770392138.6700 0.000 0.000 0.0000 -3.0778
1770392138.6744 0.000 0.000 0.0000 -3.0778
1770392138.6798 0.000 0.000 0.0000 -3.0778
1770392138.6853 0.000 0.000 0.0000 -3.0778
1770392138.6896 0.000 0.000 0.0000 -3.0778
1770392138.6951 0.000 0.000 0.0000 -3.0778
1770392138.6995 0.000 0.000 0.0000 -3.0778
1770392138.7049 0.000 0.000 0.0000 -3.0778
1770392138.7104 0.000 0.000 0.0000 -3.0778
1770392138.7148 0.000 0.000 0.0000 -3.0778
1770392138.7203 0.000 0.000 0.0000 -3.0778
1770392138.7246 0.000 0.000 0.0000 -3.0778
1770392138.7302 0.000 0.000 0.0000 -3.0777
1770392138.7347 0.000 0.000 0.0000 -3.0777
1770392138.7401 0.000 0.000 0.0000 -3.0777
1770392138.7445 0.000 0.000 0.0000 -3.0777
1770392138.7499 0.000 0.000 0.0000 -3.0777
1770392138.7553 0.000 0.000 0.0000 -3.0777
1770392138.7598 0.000 0.000 0.0000 -3.0777
1770392138.7653 0.000 0.000 0.0000 -3.0777
1770392138.7697 0.000 0.000 0.0000 -3.0777
1770392138.7756 0.000 0.000 0.0000 -3.0777
1770392138.7799 0.000 0.000 0.0000 -3.0777
1770392138.7846 0.000 0.000 0.0000 -3.0777
1770392138.7901 0.000 0.000 0.0000 -3.0777
1770392138.7945 0.000 0.000 0.0000 -3.0777
1770392138.7999 0.000 0.000 0.0000 -3.0777
1770392138.8044 0.000 0.000 0.0000 -3.0777
1770392138.8099 0.000 0.000 0.0000 -3.0777
1770392138.8144 0.000 0.000 0.0000 -3.0777
1770392138.8198 0.000 0.000 0.0000 -3.0777
1770392138.8254 0.000 0.000 0.0000 -3.0777
1770392138.8297 0.000 0.000 0.0000 -3.0777
1770392138.8352 0.000 0.000 0.0000 -3.0777
1770392138.8396 0.000 0.000 0.0000 -3.0777
1770392138.8450 0.000 0.000 0.0000 -3.0777
1770392138.8505 0.000 0.000 0.0000 -3.0777
1770392138.8550 0.000 0.000 0.0000 -3.0777
1770392138.8604 0.000 0.000 0.0000 -3.0777
1770392138.8651 0.000 0.000 0.0000 -3.0777
1770392138.8705 0.000 0.000 0.0000 -3.0777
1770392138.8752 0.000 0.000 0.0000 -3.0777
1770392138.8796 0.000 0.000 0.0000 -3.0778
1770392138.8851 0.000 0.000 0.0000 -3.0778
1770392138.8896 0.000 0.000 0.0000 -3.0778
1770392138.8951 0.000 0.000 0.0000 -3.0778
1770392138.9005 0.000 0.000 0.0000 -3.0778
1770392138.9049 0.000 0.000 0.0000 -3.0778
1770392138.9103 0.000 0.000 0.0000 -3.0778
1770392138.9147 0.000 0.000 0.0000 -3.0778
1770392138.9201 0.000 0.000 0.0000 -3.0778
1770392138.9254 0.000 0.000 0.0000 -3.0778
1770392138.9298 0.000 0.000 0.0000 -3.0778
1770392138.9353 0.000 0.000 0.0000 -3.0778
1770392138.9397 0.000 0.000 0.0000 -3.0778
1770392138.9452 0.000 0.000 0.0000 -3.0778
1770392138.9505 0.000 0.000 0.0000 -3.0778
1770392138.9549 0.000 0.000 0.0000 -3.0778
1770392138.9605 0.000 0.000 0.0000 -3.0778
1770392138.9648 0.000 0.000 0.0000 -3.0779
1770392138.9702 0.000 0.000 0.0000 -3.0779
1770392138.9747 0.000 0.000 0.0000 -3.0779
1770392138.9802 0.000 0.000 0.0000 -3.0779
1770392138.9850 0.000 0.000 0.0000 -3.0779
1770392138.9904 0.000 0.000 0.0000 -3.0779
1770392138.9948 0.000 0.000 0.0000 -3.0779
1770392139.0003 0.000 0.000 0.0000 -3.0779
1770392139.0048 0.000 0.000 0.0000 -3.0779
1770392139.0102 0.000 0.000 0.0000 -3.0778
1770392139.0156 0.000 0.000 0.0000 -3.0778
1770392139.0200 0.000 0.000 0.0000 -3.0778
1770392139.0254 0.000 0.000 0.0000 -3.0778
1770392139.0309 0.000 0.000 0.0000 -3.0778
1770392139.0354 0.000 0.000 0.0000 -3.0778
1770392139.0409 0.000 0.000 0.0000 -3.0778
1770392139.0453 0.000 0.000 0.0000 -3.0778
1770392139.0507 0.000 0.000 0.0000 -3.0778
1770392139.0563 0.000 0.000 0.0000 -3.0778
1770392139.0607 0.000 0.000 0.0000 -3.0778
1770392139.0655 0.000 0.000 0.0000 -3.0778
1770392139.0709 0.000 0.000 0.0000 -3.0778
1770392139.0753 0.000 0.000 0.0000 -3.0778
1770392139.0809 0.000 0.000 0.0000 -3.0778
1770392139.0853 0.000 0.000 0.0000 -3.0778
1770392139.0908 0.000 0.000 0.0000 -3.0778
1770392139.0953 0.000 0.000 0.0000 -3.0778
1770392139.1007 0.000 0.000 0.0000 -3.0778
1770392139.1063 0.000 0.000 0.0000 -3.0778
1770392139.1106 0.000 0.000 0.0000 -3.0778
1770392139.1161 0.000 0.000 0.0000 -3.0778
1770392139.1204 0.000 0.000 0.0000 -3.0778
1770392139.1259 0.000 0.000 0.0000 -3.0778
1770392139.1303 0.000 0.000 0.0000 -3.0778
1770392139.1357 0.000 0.000 0.0000 -3.0778
1770392139.1412 0.000 0.000 0.0000 -3.0778
1770392139.1456 0.000 0.000 0.0000 -3.0778
1770392139.1510 0.000 0.000 0.0000 -3.0778
1770392139.1555 0.000 0.000 0.0000 -3.0778
1770392139.1609 0.000 0.000 0.0000 -3.0778
1770392139.1653 0.000 0.000 0.0000 -3.0778
1770392139.1707 0.000 0.000 0.0000 -3.0778
1770392139.1762 0.000 0.000 0.0000 -3.0778
1770392139.1806 0.000 0.000 0.0000 -3.0778
1770392139.1861 0.000 0.000 0.0000 -3.0778
1770392139.1905 0.000 0.000 0.0000 -3.0778
1770392139.1959 0.000 0.000 0.0000 -3.0778
1770392139.2004 0.000 0.000 0.0000 -3.0778
1770392139.2060 0.000 0.000 0.0000 -3.0778
1770392139.2104 0.000 0.000 0.0000 -3.0778
1770392139.2160 0.000 0.000 0.0000 -3.0778
1770392139.2203 0.000 0.000 0.0000 -3.0778
1770392139.2259 0.000 0.000 0.0000 -3.0778
1770392139.2303 0.000 0.000 0.0000 -3.0778
1770392139.2359 0.000 0.000 0.0000 -3.0778
1770392139.2403 0.000 0.000 0.0000 -3.0778
1770392139.2458 0.000 0.000 0.0000 -3.0778
1770392139.2512 0.000 0.000 0.0000 -3.0777
1770392139.2557 0.000 0.000 0.0000 -3.0777
1770392139.2611 0.000 0.000 0.0000 -3.0778
1770392139.2655 0.000 0.000 0.0000 -3.0778
1770392139.2709 0.000 0.000 0.0000 -3.0778
1770392139.2763 0.000 0.000 0.0000 -3.0778
1770392139.2807 0.000 0.000 0.0000 -3.0778
1770392139.2861 0.000 0.000 0.0000 -3.0778
1770392139.2905 0.000 0.000 0.0000 -3.0778
1770392139.2960 0.000 0.000 0.0000 -3.0778
1770392139.3013 0.000 0.000 0.0000 -3.0778
1770392139.3058 0.000 0.000 0.0000 -3.0778
1770392139.3112 0.000 0.000 0.0000 -3.0778
1770392139.3155 0.000 0.000 0.0000 -3.0778
1770392139.3211 0.000 0.000 0.0000 -3.0778
1770392139.3254 0.000 0.000 0.0000 -3.0778
1770392139.3309 0.000 0.000 0.0000 -3.0778
1770392139.3364 0.000 0.000 0.0000 -3.0778
1770392139.3407 0.000 0.000 0.0000 -3.0778
1770392139.3462 0.000 0.000 0.0000 -3.0778
1770392139.3504 0.000 0.000 0.0000 -3.0778
1770392139.3559 0.000 0.000 0.0000 -3.0778
1770392139.3614 0.000 0.000 0.0000 -3.0778
1770392139.3657 0.000 0.000 0.0000 -3.0778
1770392139.3715 0.000 0.000 0.0000 -3.0778
1770392139.3761 0.000 0.000 0.0000 -3.0778
1770392139.3806 0.000 0.000 0.0000 -3.0778
1770392139.3861 0.000 0.000 0.0000 -3.0778
1770392139.3905 0.000 0.000 0.0000 -3.0777
1770392139.3960 0.000 0.000 0.0000 -3.0778
1770392139.4014 0.000 0.000 0.0000 -3.0778
1770392139.4059 0.000 0.000 0.0000 -3.0778
1770392139.4112 0.000 0.000 0.0000 -3.0778
1770392139.4157 0.000 0.000 0.0000 -3.0778
1770392139.4211 0.000 0.000 0.0000 -3.0778
1770392139.4255 0.000 0.000 0.0000 -3.0777
1770392139.4309 0.000 0.000 0.0000 -3.0778
1770392139.4363 0.000 0.000 0.0000 -3.0777
1770392139.4408 0.000 0.000 0.0000 -3.0777
1770392139.4461 0.000 0.000 0.0000 -3.0777
1770392139.4505 0.000 0.000 0.0000 -3.0777
1770392139.4560 0.000 0.000 0.0000 -3.0777
1770392139.4613 0.000 0.000 0.0000 -3.0777
1770392139.4657 0.000 0.000 0.0000 -3.0777
1770392139.4711 0.000 0.000 0.0000 -3.0777
1770392139.4755 0.000 0.000 0.0000 -3.0777
1770392139.4810 0.000 0.000 0.0000 -3.0777
1770392139.4855 0.000 0.000 0.0000 -3.0777
1770392139.4910 0.000 0.000 0.0000 -3.0777
1770392139.4964 0.000 0.000 0.0000 -3.0777
1770392139.5007 0.000 0.000 0.0000 -3.0777
1770392139.5064 0.000 0.000 0.0000 -3.0777
1770392139.5107 0.000 0.000 0.0000 -3.0778
1770392139.5162 0.000 0.000 0.0000 -3.0777
1770392139.5206 0.000 0.000 0.0000 -3.0777
1770392139.5259 0.000 0.000 0.0000 -3.0777
1770392139.5313 0.000 0.000 0.0000 -3.0777
1770392139.5358 0.000 0.000 0.0000 -3.0777
1770392139.5412 0.000 0.000 0.0000 -3.0777
1770392139.5456 0.000 0.000 0.0000 -3.0777
1770392139.5511 0.000 0.000 0.0000 -3.0777
1770392139.5565 0.000 0.000 0.0000 -3.0777
1770392139.5610 0.000 0.000 0.0000 -3.0777
1770392139.5664 0.000 0.000 0.0000 -3.0777
1770392139.5708 0.000 0.000 0.0000 -3.0777
1770392139.5763 0.000 0.000 0.0000 -3.0777
1770392139.5809 0.000 0.000 0.0000 -3.0777
1770392139.5864 0.000 0.000 0.0000 -3.0777
1770392139.5907 0.000 0.000 0.0000 -3.0777
1770392139.5962 0.000 0.000 0.0000 -3.0777
1770392139.6016 0.000 0.000 0.0000 -3.0777
1770392139.6060 0.000 0.000 0.0000 -3.0777
1770392139.6115 0.000 0.000 0.0000 -3.0777
1770392139.6159 0.000 0.000 0.0000 -3.0777
1770392139.6213 0.000 0.000 0.0000 -3.0777
1770392139.6267 0.000 0.000 0.0000 -3.0777
1770392139.6311 0.000 0.000 0.0000 -3.0777
1770392139.6366 0.000 0.000 0.0000 -3.0777
1770392139.6410 0.000 0.000 0.0000 -3.0777
1770392139.6464 0.000 0.000 0.0000 -3.0777
1770392139.6508 0.000 0.000 0.0000 -3.0777
1770392139.6564 0.000 0.000 0.0000 -3.0777
1770392139.6617 0.000 0.000 0.0000 -3.0777
1770392139.6662 0.000 0.000 0.0000 -3.0777
1770392139.6715 0.000 0.000 0.0000 -3.0777
1770392139.6759 0.000 0.000 0.0000 -3.0777
1770392139.6815 0.000 0.000 0.0000 -3.0777
1770392139.6859 0.000 0.000 0.0000 -3.0777
1770392139.6913 0.000 0.000 0.0000 -3.0777
1770392139.6957 0.000 0.000 0.0000 -3.0777
1770392139.7012 0.000 0.000 0.0000 -3.0777
1770392139.7067 0.000 0.000 0.0000 -3.0778
1770392139.7109 0.000 0.000 0.0000 -3.0777
1770392139.7164 0.000 0.000 0.0000 -3.0778
1770392139.7208 0.000 0.000 0.0000 -3.0778
1770392139.7262 0.000 0.000 0.0000 -3.0778
1770392139.7317 0.000 0.000 0.0000 -3.0777
1770392139.7362 0.000 0.000 0.0000 -3.0777
1770392139.7416 0.000 0.000 0.0000 -3.0777
1770392139.7470 0.000 0.000 0.0000 -3.0778
1770392139.7513 0.000 0.000 0.0000 -3.0778
1770392139.7568 0.000 0.000 0.0000 -3.0778
1770392139.7612 0.000 0.000 0.0000 -3.0778
1770392139.7667 0.000 0.000 0.0000 -3.0778
1770392139.7721 0.000 0.000 0.0000 -3.0778
1770392139.7769 0.000 0.000 0.0000 -3.0778
1770392139.7813 0.000 0.000 0.0000 -3.0778
1770392139.7868 0.000 0.000 0.0000 -3.0778
1770392139.7922 0.000 0.000 0.0000 -3.0778
1770392139.7967 0.000 0.000 0.0000 -3.0778
1770392139.8021 0.000 0.000 0.0000 -3.0778
1770392139.8064 0.000 0.000 0.0000 -3.0778
1770392139.8119 0.000 0.000 0.0000 -3.0778
1770392139.8163 0.000 0.000 0.0000 -3.0778
1770392139.8217 0.000 0.000 0.0000 -3.0778
1770392139.8272 0.000 0.000 0.0000 -3.0778
1770392139.8316 0.000 0.000 0.0000 -3.0778
1770392139.8371 0.000 0.000 0.0000 -3.0778
1770392139.8415 0.000 0.000 0.0000 -3.0778
1770392139.8469 0.000 0.000 0.0000 -3.0778
1770392139.8523 0.000 0.000 0.0000 -3.0778
1770392139.8568 0.000 0.000 0.0000 -3.0778
1770392139.8621 0.000 0.000 0.0000 -3.0778
1770392139.8665 0.000 0.000 0.0000 -3.0778
1770392139.8719 0.000 0.000 0.0000 -3.0778
1770392139.8764 0.000 0.000 0.0000 -3.0778
1770392139.8819 0.000 0.000 0.0000 -3.0778
1770392139.8873 0.000 0.000 0.0000 -3.0778
1770392139.8916 0.000 0.000 0.0000 -3.0778
1770392139.8972 0.000 0.000 0.0000 -3.0778
1770392139.9015 0.000 0.000 0.0000 -3.0778
1770392139.9070 0.000 0.000 0.0000 -3.0778
1770392139.9113 0.000 0.000 0.0000 -3.0778
1770392139.9168 0.000 0.000 0.0000 -3.0778
