% Pose logfile
% 1 	Time (sec)
% 2,3 	X, Y position (m)
% 4 	Heading in radians (m)
% 5 	Tilt angle, if calculated (rad)
1770386333.9195 0.703 0.137 1.3172 -3.1032
1770386333.9239 0.704 0.138 1.3219 -3.1033
1770386333.9285 0.704 0.138 1.3230 -3.1034
1770386333.9339 0.704 0.139 1.3253 -3.1036
1770386333.9395 0.704 0.139 1.3277 -3.1036
1770386333.9441 0.704 0.140 1.3288 -3.1037
1770386333.9486 0.704 0.140 1.3311 -3.1036
1770386333.9544 0.704 0.141 1.3323 -3.1033
1770386333.9588 0.704 0.141 1.3334 -3.1032
1770386333.9642 0.705 0.142 1.3369 -3.1032
1770386333.9688 0.705 0.142 1.3381 -3.1030
1770386333.9741 0.705 0.143 1.3415 -3.1029
1770386333.9787 0.705 0.143 1.3438 -3.1028
1770386333.9842 0.705 0.144 1.3485 -3.1027
1770386333.9889 0.705 0.144 1.3508 -3.1026
1770386333.9943 0.705 0.145 1.3554 -3.1030
1770386333.9988 0.705 0.145 1.3566 -3.1033
1770386334.0043 0.705 0.145 1.3612 -3.1038
1770386334.0088 0.705 0.146 1.3635 -3.1039
1770386334.0143 0.706 0.146 1.3681 -3.1039
1770386334.0189 0.706 0.146 1.3704 -3.1039
1770386334.0243 0.706 0.147 1.3739 -3.1040
1770386334.0288 0.706 0.147 1.3762 -3.1042
1770386334.0342 0.706 0.148 1.3785 -3.1043
1770386334.0389 0.706 0.148 1.3809 -3.1041
1770386334.0442 0.706 0.149 1.3820 -3.1038
1770386334.0490 0.706 0.149 1.3832 -3.1036
1770386334.0544 0.706 0.150 1.3843 -3.1036
1770386334.0589 0.706 0.151 1.3866 -3.1036
1770386334.0645 0.706 0.151 1.3890 -3.1037
1770386334.0689 0.707 0.152 1.3901 -3.1035
1770386334.0745 0.707 0.152 1.3936 -3.1029
1770386334.0789 0.707 0.153 1.3959 -3.1027
1770386334.0842 0.707 0.153 1.3982 -3.1031
1770386334.0890 0.707 0.153 1.4005 -3.1030
1770386334.0944 0.707 0.154 1.4051 -3.1030
1770386334.0990 0.707 0.154 1.4075 -3.1031
1770386334.1045 0.707 0.154 1.4109 -3.1036
1770386334.1090 0.707 0.155 1.4144 -3.1039
1770386334.1145 0.707 0.155 1.4179 -3.1041
1770386334.1190 0.707 0.156 1.4202 -3.1040
1770386334.1245 0.707 0.156 1.4236 -3.1038
1770386334.1289 0.707 0.157 1.4248 -3.1037
1770386334.1344 0.707 0.157 1.4294 -3.1037
1770386334.1390 0.708 0.158 1.4294 -3.1036
1770386334.1445 0.708 0.158 1.4329 -3.1035
1770386334.1491 0.708 0.159 1.4329 -3.1034
1770386334.1536 0.708 0.160 1.4352 -3.1032
1770386334.1593 0.708 0.160 1.4364 -3.1031
1770386334.1636 0.708 0.161 1.4387 -3.1024
1770386334.1693 0.708 0.161 1.4410 -3.1021
1770386334.1736 0.708 0.162 1.4456 -3.1019
1770386334.1791 0.708 0.162 1.4468 -3.1020
1770386334.1837 0.708 0.162 1.4502 -3.1021
1770386334.1892 0.708 0.163 1.4537 -3.1022
1770386334.1937 0.708 0.163 1.4560 -3.1025
1770386334.1993 0.708 0.164 1.4595 -3.1027
1770386334.2046 0.708 0.164 1.4630 -3.1030
1770386334.2092 0.708 0.164 1.4664 -3.1032
1770386334.2146 0.708 0.165 1.4711 -3.1033
1770386334.2193 0.708 0.165 1.4734 -3.1033
1770386334.2237 0.709 0.166 1.4768 -3.1032
1770386334.2292 0.709 0.166 1.4803 -3.1031
1770386334.2336 0.709 0.167 1.4826 -3.1031
1770386334.2391 0.709 0.167 1.4849 -3.1030
1770386334.2436 0.709 0.168 1.4873 -3.1029
1770386334.2492 0.709 0.168 1.4896 -3.1029
1770386334.2537 0.709 0.169 1.4907 -3.1028
1770386334.2592 0.709 0.169 1.4930 -3.1025
1770386334.2647 0.709 0.170 1.4942 -3.1024
1770386334.2692 0.709 0.170 1.4954 -3.1022
1770386334.2746 0.709 0.171 1.4977 -3.1021
1770386334.2792 0.709 0.172 1.5000 -3.1018
1770386334.2847 0.709 0.172 1.5034 -3.1015
1770386334.2893 0.709 0.172 1.5058 -3.1016
1770386334.2946 0.709 0.173 1.5104 -3.1016
1770386334.2991 0.709 0.173 1.5127 -3.1018
1770386334.3036 0.709 0.174 1.5162 -3.1023
1770386334.3091 0.709 0.174 1.5196 -3.1026
1770386334.3137 0.709 0.174 1.5231 -3.1029
1770386334.3192 0.709 0.175 1.5266 -3.1030
1770386334.3246 0.709 0.175 1.5289 -3.1033
1770386334.3292 0.709 0.176 1.5324 -3.1035
1770386334.3337 0.709 0.176 1.5358 -3.1038
1770386334.3395 0.709 0.177 1.5381 -3.1041
1770386334.3440 0.709 0.177 1.5405 -3.1043
1770386334.3490 0.709 0.178 1.5439 -3.1040
1770386334.3544 0.709 0.178 1.5451 -3.1038
1770386334.3589 0.709 0.179 1.5451 -3.1036
1770386334.3645 0.709 0.180 1.5474 -3.1035
1770386334.3689 0.709 0.180 1.5486 -3.1035
1770386334.3744 0.709 0.181 1.5520 -3.1032
1770386334.3789 0.709 0.181 1.5520 -3.1029
1770386334.3844 0.709 0.182 1.5566 -3.1022
1770386334.3890 0.709 0.182 1.5578 -3.1019
1770386334.3944 0.709 0.183 1.5613 -3.1017
1770386334.3991 0.709 0.183 1.5659 -3.1015
1770386334.4045 0.709 0.183 1.5682 -3.1016
1770386334.4090 0.709 0.184 1.5717 -3.1019
1770386334.4145 0.709 0.184 1.5752 -3.1021
1770386334.4190 0.709 0.185 1.5786 -3.1022
1770386334.4246 0.709 0.185 1.5809 -3.1023
1770386334.4289 0.709 0.185 1.5844 -3.1027
1770386334.4346 0.709 0.186 1.5867 -3.1030
1770386334.4401 0.709 0.186 1.5902 -3.1035
1770386334.4447 0.709 0.187 1.5913 -3.1036
1770386334.4503 0.709 0.187 1.5948 -3.1036
1770386334.4546 0.709 0.188 1.5960 -3.1035
1770386334.4602 0.709 0.189 1.5971 -3.1031
1770386334.4647 0.709 0.189 1.5971 -3.1030
1770386334.4702 0.709 0.189 1.5960 -3.1031
1770386334.4746 0.709 0.189 1.5948 -3.1033
1770386334.4800 0.709 0.189 1.5960 -3.1031
1770386334.4847 0.709 0.189 1.5971 -3.1029
1770386334.4901 0.709 0.190 1.6006 -3.1030
1770386334.4947 0.709 0.190 1.6029 -3.1036
1770386334.5002 0.709 0.190 1.6052 -3.1054
1770386334.5047 0.709 0.190 1.6064 -3.1066
1770386334.5101 0.709 0.191 1.6087 -3.1069
1770386334.5147 0.709 0.191 1.6087 -3.1067
1770386334.5203 0.709 0.191 1.6098 -3.1066
1770386334.5247 0.709 0.191 1.6098 -3.1065
1770386334.5303 0.709 0.191 1.6098 -3.1075
1770386334.5346 0.709 0.191 1.6098 -3.1089
1770386334.5401 0.709 0.191 1.6110 -3.1110
1770386334.5449 0.709 0.191 1.6110 -3.1126
1770386334.5494 0.709 0.191 1.6110 -3.1143
1770386334.5551 0.709 0.191 1.6110 -3.1149
1770386334.5595 0.709 0.191 1.6098 -3.1152
1770386334.5651 0.709 0.191 1.6098 -3.1153
1770386334.5695 0.709 0.191 1.6087 -3.1156
1770386334.5749 0.709 0.191 1.6087 -3.1159
1770386334.5795 0.709 0.191 1.6075 -3.1164
1770386334.5851 0.709 0.191 1.6075 -3.1164
1770386334.5895 0.709 0.191 1.6075 -3.1161
1770386334.5950 0.709 0.191 1.6075 -3.1158
1770386334.5995 0.709 0.191 1.6075 -3.1155
1770386334.6050 0.709 0.191 1.6075 -3.1156
1770386334.6095 0.709 0.191 1.6075 -3.1156
1770386334.6152 0.709 0.191 1.6075 -3.1155
1770386334.6196 0.709 0.191 1.6075 -3.1151
1770386334.6252 0.709 0.191 1.6075 -3.1150
1770386334.6295 0.709 0.191 1.6075 -3.1147
1770386334.6350 0.709 0.191 1.6075 -3.1147
1770386334.6396 0.709 0.191 1.6075 -3.1148
1770386334.6450 0.709 0.191 1.6075 -3.1148
1770386334.6497 0.709 0.191 1.6075 -3.1145
1770386334.6551 0.709 0.191 1.6075 -3.1141
1770386334.6595 0.709 0.191 1.6075 -3.1135
1770386334.6652 0.709 0.191 1.6075 -3.1130
1770386334.6695 0.709 0.191 1.6075 -3.1126
1770386334.6751 0.709 0.191 1.6075 -3.1123
1770386334.6796 0.709 0.191 1.6075 -3.1118
1770386334.6853 0.709 0.191 1.6075 -3.1116
1770386334.6896 0.709 0.191 1.6075 -3.1114
1770386334.6951 0.709 0.191 1.6075 -3.1113
1770386334.6997 0.709 0.191 1.6075 -3.1112
1770386334.7051 0.709 0.191 1.6075 -3.1113
1770386334.7097 0.709 0.191 1.6075 -3.1113
1770386334.7153 0.709 0.191 1.6075 -3.1115
1770386334.7196 0.709 0.191 1.6075 -3.1116
1770386334.7252 0.709 0.191 1.6075 -3.1117
1770386334.7296 0.709 0.191 1.6075 -3.1119
1770386334.7353 0.709 0.191 1.6075 -3.1120
1770386334.7397 0.709 0.191 1.6075 -3.1121
1770386334.7447 0.709 0.191 1.6075 -3.1122
1770386334.7501 0.709 0.191 1.6075 -3.1124
1770386334.7546 0.709 0.191 1.6075 -3.1124
1770386334.7603 0.709 0.191 1.6075 -3.1122
1770386334.7647 0.709 0.191 1.6075 -3.1120
1770386334.7703 0.709 0.191 1.6075 -3.1118
1770386334.7747 0.709 0.191 1.6075 -3.1118
1770386334.7802 0.709 0.191 1.6075 -3.1117
1770386334.7849 0.709 0.191 1.6075 -3.1117
1770386334.7902 0.709 0.191 1.6075 -3.1116
1770386334.7948 0.709 0.191 1.6075 -3.1116
1770386334.8003 0.709 0.191 1.6075 -3.1117
1770386334.8048 0.709 0.191 1.6075 -3.1118
1770386334.8103 0.709 0.191 1.6075 -3.1120
1770386334.8148 0.709 0.191 1.6075 -3.1120
1770386334.8204 0.709 0.191 1.6075 -3.1120
1770386334.8248 0.709 0.191 1.6075 -3.1120
1770386334.8303 0.709 0.191 1.6075 -3.1120
1770386334.8348 0.709 0.191 1.6075 -3.1120
1770386334.8402 0.709 0.191 1.6075 -3.1121
1770386334.8448 0.709 0.191 1.6075 -3.1120
1770386334.8503 0.709 0.191 1.6075 -3.1121
1770386334.8549 0.709 0.191 1.6075 -3.1122
1770386334.8604 0.709 0.191 1.6075 -3.1122
1770386334.8649 0.709 0.191 1.6075 -3.1123
1770386334.8703 0.709 0.191 1.6075 -3.1124
1770386334.8748 0.709 0.191 1.6075 -3.1125
1770386334.8804 0.709 0.191 1.6075 -3.1127
1770386334.8849 0.709 0.191 1.6075 -3.1128
1770386334.8904 0.709 0.191 1.6075 -3.1130
1770386334.8948 0.709 0.191 1.6075 -3.1130
1770386334.9003 0.709 0.191 1.6075 -3.1130
1770386334.9049 0.709 0.191 1.6075 -3.1129
1770386334.9104 0.709 0.191 1.6075 -3.1129
1770386334.9150 0.709 0.191 1.6075 -3.1128
1770386334.9204 0.709 0.191 1.6075 -3.1127
1770386334.9249 0.709 0.191 1.6075 -3.1126
1770386334.9303 0.709 0.191 1.6075 -3.1124
1770386334.9348 0.709 0.191 1.6075 -3.1123
1770386334.9404 0.709 0.191 1.6075 -3.1122
1770386334.9452 0.709 0.191 1.6075 -3.1122
1770386334.9497 0.709 0.191 1.6075 -3.1122
1770386334.9552 0.709 0.191 1.6075 -3.1123
1770386334.9598 0.709 0.191 1.6075 -3.1123
1770386334.9652 0.709 0.191 1.6075 -3.1124
1770386334.9696 0.709 0.191 1.6075 -3.1125
1770386334.9752 0.709 0.191 1.6075 -3.1127
1770386334.9797 0.709 0.191 1.6075 -3.1127
1770386334.9854 0.709 0.191 1.6075 -3.1128
1770386334.9897 0.709 0.191 1.6075 -3.1127
1770386334.9952 0.709 0.191 1.6075 -3.1126
1770386334.9999 0.709 0.191 1.6075 -3.1126
1770386335.0053 0.709 0.191 1.6075 -3.1125
1770386335.0099 0.709 0.191 1.6075 -3.1125
1770386335.0154 0.709 0.191 1.6075 -3.1123
1770386335.0199 0.709 0.191 1.6075 -3.1122
1770386335.0254 0.709 0.191 1.6075 -3.1121
1770386335.0297 0.709 0.191 1.6075 -3.1120
1770386335.0355 0.709 0.191 1.6075 -3.1120
1770386335.0398 0.709 0.191 1.6075 -3.1120
1770386335.0456 0.709 0.191 1.6075 -3.1120
1770386335.0500 0.709 0.191 1.6075 -3.1120
1770386335.0554 0.709 0.191 1.6075 -3.1121
1770386335.0600 0.709 0.191 1.6075 -3.1122
1770386335.0655 0.709 0.191 1.6075 -3.1122
1770386335.0699 0.709 0.191 1.6075 -3.1122
1770386335.0755 0.709 0.191 1.6075 -3.1122
1770386335.0800 0.709 0.191 1.6075 -3.1121
1770386335.0855 0.709 0.191 1.6075 -3.1121
1770386335.0899 0.709 0.191 1.6075 -3.1120
1770386335.0954 0.709 0.191 1.6075 -3.1120
1770386335.0999 0.709 0.191 1.6075 -3.1119
1770386335.1055 0.709 0.191 1.6075 -3.1119
1770386335.1100 0.709 0.191 1.6075 -3.1118
1770386335.1155 0.709 0.191 1.6075 -3.1118
1770386335.1210 0.709 0.191 1.6075 -3.1118
1770386335.1254 0.709 0.191 1.6075 -3.1118
1770386335.1310 0.709 0.191 1.6075 -3.1118
1770386335.1354 0.709 0.191 1.6075 -3.1119
1770386335.1410 0.709 0.191 1.6075 -3.1119
1770386335.1456 0.709 0.191 1.6075 -3.1119
1770386335.1501 0.709 0.191 1.6075 -3.1119
1770386335.1558 0.709 0.191 1.6075 -3.1119
1770386335.1602 0.709 0.191 1.6075 -3.1118
1770386335.1658 0.709 0.191 1.6075 -3.1118
1770386335.1702 0.709 0.191 1.6075 -3.1117
1770386335.1757 0.709 0.191 1.6075 -3.1116
1770386335.1802 0.709 0.191 1.6075 -3.1116
1770386335.1858 0.709 0.191 1.6075 -3.1116
1770386335.1902 0.709 0.191 1.6075 -3.1116
1770386335.1957 0.709 0.191 1.6075 -3.1116
1770386335.2003 0.709 0.191 1.6075 -3.1116
1770386335.2057 0.709 0.191 1.6075 -3.1117
1770386335.2103 0.709 0.191 1.6075 -3.1118
1770386335.2158 0.709 0.191 1.6075 -3.1118
1770386335.2202 0.709 0.191 1.6075 -3.1119
1770386335.2259 0.709 0.191 1.6075 -3.1119
1770386335.2302 0.709 0.191 1.6075 -3.1119
1770386335.2357 0.709 0.191 1.6075 -3.1119
1770386335.2404 0.709 0.191 1.6075 -3.1119
1770386335.2458 0.709 0.191 1.6075 -3.1118
1770386335.2504 0.709 0.191 1.6075 -3.1118
1770386335.2558 0.709 0.191 1.6075 -3.1117
1770386335.2604 0.709 0.191 1.6075 -3.1117
1770386335.2658 0.709 0.191 1.6075 -3.1117
1770386335.2701 0.709 0.191 1.6075 -3.1117
1770386335.2759 0.709 0.191 1.6075 -3.1117
1770386335.2803 0.709 0.191 1.6075 -3.1117
1770386335.2859 0.709 0.191 1.6075 -3.1117
1770386335.2903 0.709 0.191 1.6075 -3.1118
1770386335.2957 0.709 0.191 1.6075 -3.1118
1770386335.3002 0.709 0.191 1.6075 -3.1119
1770386335.3058 0.709 0.191 1.6075 -3.1119
1770386335.3104 0.709 0.191 1.6075 -3.1119
1770386335.3159 0.709 0.191 1.6075 -3.1119
1770386335.3204 0.709 0.191 1.6075 -3.1119
1770386335.3258 0.709 0.191 1.6075 -3.1119
1770386335.3302 0.709 0.191 1.6075 -3.1119
1770386335.3359 0.709 0.191 1.6075 -3.1118
1770386335.3404 0.709 0.191 1.6075 -3.1118
1770386335.3453 0.709 0.191 1.6075 -3.1118
1770386335.3507 0.709 0.191 1.6075 -3.1117
1770386335.3552 0.709 0.191 1.6075 -3.1117
1770386335.3609 0.709 0.191 1.6075 -3.1117
1770386335.3653 0.709 0.191 1.6075 -3.1118
1770386335.3709 0.709 0.191 1.6075 -3.1118
1770386335.3754 0.709 0.191 1.6075 -3.1118
1770386335.3809 0.709 0.191 1.6075 -3.1118
1770386335.3854 0.709 0.191 1.6075 -3.1118
1770386335.3908 0.709 0.191 1.6075 -3.1119
1770386335.3954 0.709 0.191 1.6075 -3.1119
1770386335.4009 0.709 0.191 1.6075 -3.1119
1770386335.4055 0.709 0.191 1.6075 -3.1118
1770386335.4110 0.709 0.191 1.6075 -3.1118
1770386335.4154 0.709 0.191 1.6075 -3.1118
1770386335.4209 0.709 0.191 1.6075 -3.1117
1770386335.4254 0.709 0.191 1.6075 -3.1117
1770386335.4309 0.709 0.191 1.6075 -3.1117
1770386335.4354 0.709 0.191 1.6075 -3.1116
1770386335.4411 0.709 0.191 1.6075 -3.1116
1770386335.4454 0.709 0.191 1.6075 -3.1116
1770386335.4509 0.709 0.191 1.6075 -3.1116
1770386335.4555 0.709 0.191 1.6075 -3.1116
1770386335.4609 0.709 0.191 1.6075 -3.1117
1770386335.4655 0.709 0.191 1.6075 -3.1117
1770386335.4709 0.709 0.191 1.6075 -3.1117
1770386335.4754 0.709 0.191 1.6075 -3.1117
1770386335.4810 0.709 0.191 1.6075 -3.1117
1770386335.4855 0.709 0.191 1.6075 -3.1116
1770386335.4910 0.709 0.191 1.6075 -3.1116
1770386335.4954 0.709 0.191 1.6075 -3.1115
1770386335.5011 0.709 0.191 1.6075 -3.1115
1770386335.5056 0.709 0.191 1.6075 -3.1115
1770386335.5110 0.709 0.191 1.6075 -3.1115
1770386335.5156 0.709 0.191 1.6075 -3.1115
1770386335.5211 0.709 0.191 1.6075 -3.1115
1770386335.5256 0.709 0.191 1.6075 -3.1115
1770386335.5310 0.709 0.191 1.6075 -3.1115
1770386335.5354 0.709 0.191 1.6075 -3.1115
1770386335.5401 0.709 0.191 1.6075 -3.1115
1770386335.5458 0.709 0.191 1.6075 -3.1115
1770386335.5506 0.709 0.191 1.6075 -3.1115
1770386335.5551 0.709 0.191 1.6075 -3.1115
1770386335.5609 0.709 0.191 1.6075 -3.1115
1770386335.5653 0.709 0.191 1.6075 -3.1115
1770386335.5709 0.709 0.191 1.6075 -3.1115
1770386335.5754 0.709 0.191 1.6075 -3.1115
1770386335.5809 0.709 0.191 1.6075 -3.1115
1770386335.5855 0.709 0.191 1.6075 -3.1114
1770386335.5909 0.709 0.191 1.6075 -3.1114
1770386335.5954 0.709 0.191 1.6075 -3.1114
1770386335.6011 0.709 0.191 1.6075 -3.1114
1770386335.6056 0.709 0.191 1.6075 -3.1114
1770386335.6103 0.709 0.191 1.6075 -3.1114
1770386335.6157 0.709 0.191 1.6075 -3.1114
1770386335.6203 0.709 0.191 1.6075 -3.1114
1770386335.6258 0.709 0.191 1.6075 -3.1115
1770386335.6301 0.709 0.191 1.6075 -3.1115
1770386335.6360 0.709 0.191 1.6075 -3.1114
1770386335.6404 0.709 0.191 1.6075 -3.1114
1770386335.6460 0.709 0.191 1.6075 -3.1114
1770386335.6505 0.709 0.191 1.6075 -3.1114
1770386335.6560 0.709 0.191 1.6075 -3.1114
1770386335.6607 0.709 0.191 1.6075 -3.1114
1770386335.6652 0.709 0.191 1.6075 -3.1113
1770386335.6709 0.709 0.191 1.6075 -3.1113
1770386335.6761 0.709 0.191 1.6075 -3.1113
1770386335.6806 0.709 0.191 1.6075 -3.1113
1770386335.6861 0.709 0.191 1.6075 -3.1113
1770386335.6905 0.709 0.191 1.6075 -3.1113
1770386335.6960 0.709 0.191 1.6075 -3.1114
1770386335.7005 0.709 0.191 1.6075 -3.1114
1770386335.7052 0.709 0.191 1.6075 -3.1114
1770386335.7106 0.709 0.191 1.6075 -3.1114
1770386335.7161 0.709 0.191 1.6075 -3.1114
1770386335.7206 0.709 0.191 1.6075 -3.1114
1770386335.7261 0.709 0.191 1.6075 -3.1113
1770386335.7306 0.709 0.191 1.6075 -3.1113
1770386335.7353 0.709 0.191 1.6075 -3.1113
1770386335.7403 0.709 0.191 1.6075 -3.1113
1770386335.7460 0.709 0.191 1.6075 -3.1113
1770386335.7510 0.709 0.191 1.6075 -3.1113
1770386335.7557 0.709 0.191 1.6075 -3.1113
1770386335.7612 0.709 0.191 1.6075 -3.1113
1770386335.7657 0.709 0.191 1.6075 -3.1113
1770386335.7701 0.709 0.191 1.6075 -3.1113
1770386335.7756 0.709 0.191 1.6075 -3.1113
1770386335.7811 0.709 0.191 1.6075 -3.1113
1770386335.7856 0.709 0.191 1.6075 -3.1113
1770386335.7911 0.709 0.191 1.6075 -3.1113
1770386335.7955 0.709 0.191 1.6075 -3.1113
1770386335.8012 0.709 0.191 1.6075 -3.1113
1770386335.8056 0.709 0.191 1.6075 -3.1112
1770386335.8110 0.709 0.191 1.6075 -3.1112
1770386335.8156 0.709 0.191 1.6075 -3.1112
1770386335.8210 0.709 0.191 1.6075 -3.1112
1770386335.8255 0.709 0.191 1.6075 -3.1112
1770386335.8309 0.709 0.191 1.6075 -3.1112
1770386335.8355 0.709 0.191 1.6075 -3.1112
1770386335.8410 0.709 0.191 1.6075 -3.1112
1770386335.8454 0.709 0.191 1.6075 -3.1112
1770386335.8510 0.709 0.191 1.6075 -3.1112
1770386335.8553 0.709 0.191 1.6075 -3.1112
1770386335.8610 0.709 0.191 1.6075 -3.1112
1770386335.8654 0.709 0.191 1.6075 -3.1112
1770386335.8709 0.709 0.191 1.6075 -3.1111
1770386335.8755 0.709 0.191 1.6075 -3.1111
1770386335.8809 0.709 0.191 1.6075 -3.1111
1770386335.8855 0.709 0.191 1.6075 -3.1111
1770386335.8909 0.709 0.191 1.6075 -3.1111
1770386335.8953 0.709 0.191 1.6075 -3.1111
1770386335.9010 0.709 0.191 1.6075 -3.1111
1770386335.9054 0.709 0.191 1.6075 -3.1111
1770386335.9110 0.709 0.191 1.6075 -3.1111
1770386335.9154 0.709 0.191 1.6075 -3.1111
1770386335.9210 0.709 0.191 1.6075 -3.1111
1770386335.9254 0.709 0.191 1.6075 -3.1111
1770386335.9308 0.709 0.191 1.6075 -3.1111
1770386335.9355 0.709 0.191 1.6075 -3.1111
1770386335.9429 0.709 0.191 1.6075 -3.1111
1770386335.9455 0.709 0.191 1.6075 -3.1111
1770386335.9512 0.709 0.191 1.6075 -3.1111
1770386335.9557 0.709 0.191 1.6075 -3.1111
1770386335.9604 0.709 0.191 1.6075 -3.1111
1770386335.9661 0.709 0.191 1.6075 -3.1111
1770386335.9708 0.709 0.191 1.6075 -3.1111
1770386335.9764 0.709 0.191 1.6075 -3.1111
1770386335.9809 0.709 0.191 1.6075 -3.1110
1770386335.9856 0.709 0.191 1.6075 -3.1110
1770386335.9910 0.709 0.191 1.6075 -3.1110
1770386335.9956 0.709 0.191 1.6075 -3.1110
1770386336.0013 0.709 0.191 1.6075 -3.1110
1770386336.0058 0.709 0.191 1.6075 -3.1110
1770386336.0105 0.709 0.191 1.6075 -3.1110
1770386336.0161 0.709 0.191 1.6075 -3.1110
1770386336.0207 0.709 0.191 1.6075 -3.1110
1770386336.0254 0.709 0.191 1.6075 -3.1110
1770386336.0310 0.709 0.191 1.6075 -3.1110
1770386336.0358 0.709 0.191 1.6075 -3.1110
1770386336.0403 0.709 0.191 1.6075 -3.1110
1770386336.0459 0.709 0.191 1.6075 -3.1110
1770386336.0514 0.709 0.191 1.6075 -3.1110
1770386336.0561 0.709 0.191 1.6075 -3.1110
1770386336.0615 0.709 0.191 1.6075 -3.1110
1770386336.0666 0.709 0.191 1.6075 -3.1110
1770386336.0709 0.709 0.191 1.6075 -3.1111
1770386336.0767 0.709 0.191 1.6075 -3.1110
1770386336.0811 0.709 0.191 1.6075 -3.1110
1770386336.0866 0.709 0.191 1.6075 -3.1110
1770386336.0912 0.709 0.191 1.6075 -3.1110
1770386336.0968 0.709 0.191 1.6075 -3.1110
1770386336.1015 0.709 0.191 1.6075 -3.1111
1770386336.1059 0.709 0.191 1.6075 -3.1111
1770386336.1114 0.709 0.191 1.6075 -3.1111
1770386336.1160 0.709 0.191 1.6075 -3.1111
1770386336.1215 0.709 0.191 1.6075 -3.1111
1770386336.1260 0.709 0.191 1.6075 -3.1111
1770386336.1322 0.709 0.191 1.6075 -3.1111
1770386336.1367 0.709 0.191 1.6075 -3.1111
1770386336.1410 0.709 0.191 1.6075 -3.1111
1770386336.1467 0.709 0.191 1.6075 -3.1111
1770386336.1512 0.709 0.191 1.6075 -3.1111
1770386336.1568 0.709 0.191 1.6075 -3.1111
1770386336.1614 0.709 0.191 1.6075 -3.1111
1770386336.1659 0.709 0.191 1.6075 -3.1111
1770386336.1713 0.709 0.191 1.6075 -3.1111
1770386336.1759 0.709 0.191 1.6075 -3.1110
1770386336.1812 0.709 0.191 1.6075 -3.1111
1770386336.1858 0.709 0.191 1.6075 -3.1111
1770386336.1912 0.709 0.191 1.6075 -3.1111
1770386336.1969 0.709 0.191 1.6075 -3.1111
1770386336.2014 0.709 0.191 1.6075 -3.1111
1770386336.2068 0.709 0.191 1.6075 -3.1111
1770386336.2113 0.709 0.191 1.6075 -3.1111
1770386336.2168 0.709 0.191 1.6075 -3.1111
1770386336.2213 0.709 0.191 1.6075 -3.1111
1770386336.2268 0.709 0.191 1.6075 -3.1110
1770386336.2312 0.709 0.191 1.6075 -3.1110
1770386336.2358 0.709 0.191 1.6075 -3.1110
1770386336.2412 0.709 0.191 1.6075 -3.1110
1770386336.2468 0.709 0.191 1.6075 -3.1110
1770386336.2512 0.709 0.191 1.6075 -3.1110
1770386336.2569 0.709 0.191 1.6075 -3.1110
1770386336.2612 0.709 0.191 1.6075 -3.1110
1770386336.2668 0.709 0.191 1.6075 -3.1110
1770386336.2712 0.709 0.191 1.6075 -3.1110
1770386336.2767 0.709 0.191 1.6075 -3.1110
1770386336.2812 0.709 0.191 1.6075 -3.1110
1770386336.2867 0.709 0.191 1.6075 -3.1110
1770386336.2911 0.709 0.191 1.6075 -3.1110
1770386336.2968 0.709 0.191 1.6075 -3.1110
1770386336.3012 0.709 0.191 1.6075 -3.1110
1770386336.3068 0.709 0.191 1.6075 -3.1109
1770386336.3112 0.709 0.191 1.6075 -3.1109
1770386336.3169 0.709 0.191 1.6075 -3.1109
1770386336.3212 0.709 0.191 1.6075 -3.1109
1770386336.3267 0.709 0.191 1.6075 -3.1109
1770386336.3318 0.709 0.191 1.6075 -3.1109
1770386336.3366 0.709 0.191 1.6075 -3.1109
1770386336.3411 0.709 0.191 1.6075 -3.1109
1770386336.3467 0.709 0.191 1.6075 -3.1109
1770386336.3511 0.709 0.191 1.6075 -3.1109
1770386336.3568 0.709 0.191 1.6075 -3.1109
1770386336.3613 0.709 0.191 1.6075 -3.1109
1770386336.3659 0.709 0.191 1.6075 -3.1109
1770386336.3714 0.709 0.191 1.6075 -3.1109
1770386336.3760 0.709 0.191 1.6075 -3.1109
1770386336.3813 0.709 0.191 1.6075 -3.1109
1770386336.3859 0.709 0.191 1.6075 -3.1109
1770386336.3914 0.709 0.191 1.6075 -3.1109
1770386336.3959 0.709 0.191 1.6075 -3.1109
1770386336.4016 0.709 0.191 1.6075 -3.1109
1770386336.4059 0.709 0.191 1.6075 -3.1109
1770386336.4114 0.709 0.191 1.6075 -3.1109
1770386336.4160 0.709 0.191 1.6075 -3.1109
1770386336.4213 0.709 0.191 1.6075 -3.1109
1770386336.4259 0.709 0.191 1.6075 -3.1108
1770386336.4314 0.709 0.191 1.6075 -3.1108
1770386336.4360 0.709 0.191 1.6075 -3.1108
1770386336.4414 0.709 0.191 1.6075 -3.1108
1770386336.4469 0.709 0.191 1.6075 -3.1108
1770386336.4514 0.709 0.191 1.6075 -3.1108
1770386336.4559 0.709 0.191 1.6075 -3.1108
1770386336.4615 0.709 0.191 1.6075 -3.1108
1770386336.4660 0.709 0.191 1.6075 -3.1108
1770386336.4713 0.709 0.191 1.6075 -3.1108
1770386336.4759 0.709 0.191 1.6075 -3.1108
1770386336.4814 0.709 0.191 1.6075 -3.1108
1770386336.4859 0.709 0.191 1.6075 -3.1108
1770386336.4914 0.709 0.191 1.6075 -3.1108
